"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE PLUS MY22","","Gasolina","M1","1740","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE XL","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE XL Edition","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE XL MY24","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE XM","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE XM Edition","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp STYLE XM MY24","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp X-PERIENCE MY22","","Gasolina","M1","1740","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp X-PERIENCE PLUS MY22","","Gasolina","M1","1740","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XCELLENCE","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XCELLENCE Ecomotive","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XCELLENCE GO Ecomotive","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XCELLENCE GO2","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XPERIENCE XL","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XPERIENCE XL MY24","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XPERIENCE XM","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XPERIENCE XM Edition","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XPERIENCE XM MY24","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XPERIENCE XS","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XPERIENCE XS Edition","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XPERIENCE XS MY24","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XPERIENCE XXL","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 110CV DSG-7 St&Sp XPERIENCE XXL MY24","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp FR","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp FR Ecomotive","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp FR GO Ecomotive","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp FR GO2","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp FR MY22","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp FR PLUS MY22","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp FR XL RX","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp FR XL RX Edition","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp FR XL RX MY24","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp FR XM","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp FR XM  Edition","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp FR XM MY24","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp STYLE","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp STYLE Ecomotive","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp STYLE GO Ecomotive","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp STYLE GO Navi Ecomotive","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp STYLE GO2","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp STYLE MY22","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp STYLE PLUS MY22","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp STYLE XL","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp STYLE XL Edition","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp STYLE XL MY24","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp STYLE XM","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp STYLE XM Edition","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp STYLE XM MY24","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp X-PERIENCE MY22","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp X-PERIENCE PLUS MY22","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp XCELLENCE","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp XCELLENCE Ecomotive","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp XCELLENCE GO Ecomotive","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp XCELLENCE GO2","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp XPERIENCE  XXL","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp XPERIENCE XL","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp XPERIENCE XL MY24","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp XPERIENCE XM","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp XPERIENCE XM Edition","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp XPERIENCE XM MY24","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp XPERIENCE XS","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp XPERIENCE XS Edition","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp XPERIENCE XS MY24","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 110CV St&Sp XPERIENCE XXL MY24","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp FR Ecomotive","","Gasolina","M1","1740","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp FR Ecomotive s48","","Gasolina","M1","1740","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp FR EDITION Ecomotive","","Gasolina","M1","1740","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp FR EDITION Ecomotive s48","","Gasolina","M1","1740","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp FR XL MY24","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp FR XM MY24","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp STYLE Ecomotive","","Gasolina","M1","1740","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp STYLE Ecomotive s48","","Gasolina","M1","1655","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp STYLE EDITION Ecomotive","","Gasolina","M1","1740","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp STYLE EDITION Ecomotive s48","","Gasolina","M1","1655","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp STYLE GO Ecomotive","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp STYLE GO Navi Ecomotive","","Gasolina","M1","1730","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp STYLE XL MY24","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp STYLE XM MY24","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp XCELLENCE Ecomotive","","Gasolina","M1","1740","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp XCELLENCE Ecomotive s48","","Gasolina","M1","1655","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp XCELLENCE EDITION Ecomotive","","Gasolina","M1","1740","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp XCELLENCE EDITION Ecomotive s48","","Gasolina","M1","1655","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp XCELLENCE GO","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp XPERIENCE XL MY24","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp XPERIENCE XM MY24","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp XPERIENCE XS MY24","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 115CV DSG-7 St&Sp XPERIENCE XXL MY24","","Gasolina","M1","1750","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp FR Ecomotive","","Gasolina","M1","1710","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp FR Ecomotive s48","","Gasolina","M1","1710","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp FR EDITION Ecomotive","","Gasolina","M1","1710","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp FR EDITION Ecomotive s48","","Gasolina","M1","1710","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp FR XL MY24","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp FR XM MY24","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp STYLE Ecomotive","","Gasolina","M1","1710","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp STYLE Ecomotive s48","","Gasolina","M1","1625","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp STYLE EDITION Ecomotive","","Gasolina","M1","1710","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp STYLE EDITION Ecomotive s48","","Gasolina","M1","1625","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp STYLE GO Ecomotive","","Gasolina","M1","1710","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp STYLE GO Navi Ecomotive","","Gasolina","M1","1710","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp STYLE XL MY24","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp STYLE XM MY24","","Gasolina","M1","1720","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp XCELLENCE Ecomotive","","Gasolina","M1","1710","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp XCELLENCE Ecomotive s48","","Gasolina","M1","1625","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp XCELLENCE EDITION Ecomotive","","Gasolina","M1","1710","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp XCELLENCE EDITION Ecomotive s48","","Gasolina","M1","1625","","","",""
"SEAT Arona 1.0 TSI 115CV St&Sp XCELLENCE GO Ecomotive","","Gasolina","M1","1710","","","",""
